"id","name","description","price","price_category","category","flowers","seasonality","occasion","url"
"xof_valentines_069","Bouquet of white orchids","Bouquet with white Orchid, available in various quantities.","1800","Mid-Range","St. Valentine's Day","Orchid","Winter","Valentine","https://xoflowers.md/bouquet-of-white-orchids-valentines/"
"xof_valentines_070","A mono-bouquet of red tulips","Mono-bouquet with red Tulip, available in various quantities.","500","Budget","St. Valentine's Day","Red tulip","Winter","Valentine","https://xoflowers.md/a-mono-bouquet-of-red-tulips-valentines/"
"xof_valentines_071","Bouquet ""The promise of love""","Bouquet with Hydrangea and rose.","3150","Premium","St. Valentine's Day","Hydrangea / rose","Winter","Valentine","https://xoflowers.md/bouquet-the-promise-of-love-valentines-4/"
"xof_valentines_072","Composition in a basket ""Princess of Heart""","Basket with Roses Mondial and eucalyptus, available in S, M, L sizes.","2200","Premium","St. Valentine's Day","Roses Mondial / eucalyptus","Winter","Valentine","https://xoflowers.md/composition-in-a-basket-princess-of-heart-valentines/"
"xof_valentines_073","Bouquet ""White flowers""","Bouquet with Hydrangea, chrysanthemum, and tanacetum.","950","Mid-Range","St. Valentine's Day","Hydrangea / chrysanthemum / tanacetum","Winter","Valentine","https://xoflowers.md/bouquet-white-flowers-valentines/"
"xof_valentines_074","Bouquet Chrysanthemum","Bouquet with Chrysanthemum, available in various quantities.","680","Budget","St. Valentine's Day","Chrysanthemum","Winter","Valentine","https://xoflowers.md/bouquet-chrysanthemum-valentines/"
"xof_valentines_075","Bouquet ""For a lady""","Bouquet with Roses Pink Mondial.","750","Budget","St. Valentine's Day","Roses Pink Mondial","Winter","Valentine","https://xoflowers.md/bouquet-for-a-lady-valentines/"
"xof_valentines_076","Roses ""Pink Mondial""","Bouquet with Roses Pink Mondial, available in various quantities.","1600","Mid-Range","St. Valentine's Day","Roses Pink Mondial","Winter","Valentine","https://xoflowers.md/roses-pink-mondial-valentines-4/"
"xof_valentines_077","Bouquet ""Ice Roses""","Bouquet with Roses Playa Blanca.","1050","Mid-Range","St. Valentine's Day","Roses Playa Blanca","Winter","Valentine","https://xoflowers.md/bouquet-ice-roses/"
"xof_valentines_078","Bouquet Roses Playa Blanca","Bouquet with Roses Playa Blanca, available in various quantities.","900","Mid-Range","St. Valentine's Day","Roses Playa Blanca","Winter","Valentine","https://xoflowers.md/bouquet-roses-playa-blanca/"
"xof_valentines_079","Bouquet Red Roses","Bouquet with Red roses.","640","Budget","St. Valentine's Day","Roses","Winter","Valentine","https://xoflowers.md/bouquet-red-roses/"
"xof_valentines_080","Bouquet ""Peppermint dessert""","Bouquet with Roses and viburnum.","1200","Mid-Range","St. Valentine's Day","Roses / viburnum","Winter","Valentine","https://xoflowers.md/bouquet-peppermint-dessert/"
"xof_valentines_081","Gypsophila Bouquet","Bouquet with Gypsophila, available in various quantities.","870","Mid-Range","St. Valentine's Day","Gypsophila","Winter","Valentine","https://xoflowers.md/gypsophila-bouquet/"
"xof_valentines_082","Bouquet of roses","Bouquet with Roses.","450","Budget","St. Valentine's Day","Roses","Winter","Valentine","https://xoflowers.md/bouquet-of-roses-valentines/"
"xof_valentines_083","A basket with beautiful flowers","Basket with Rose, chrysanthemum, freesia, hydrangea, and eucalyptus, available in S, M, L sizes.","750","Budget","St. Valentine's Day","Rose / chrysanthemum / freesia / hydrangea / eucalyptus","Winter","Valentine","https://xoflowers.md/a-basket-with-beautiful-flowers/"
"xof_valentines_084","Basket with delicate flowers","Basket with Hydrangea, rose, freesia, tulip, and eucalyptus, available in S, M, L sizes.","750","Budget","St. Valentine's Day","Hydrangea / rose / freesia / tulip / eucalyptus","Winter","Valentine","https://xoflowers.md/basket-with-delicate-flowers/"
"xof_valentines_085","Bouquet ""Juli""","Bouquet with Rose, dianthus, tulip, asparagus, and antirinium.","1900","Mid-Range","St. Valentine's Day","Rose / dianthus / tulip / asparagus / antirinium","Winter","Valentine","https://xoflowers.md/bouquet-juli-valentines/"
"xof_valentines_086","Bouquet ""Instyle""","Bouquet with Rose, matthiola, and dianthus.","850","Mid-Range","St. Valentine's Day","Rose / matthiola / dianthus","Winter","Valentine","https://xoflowers.md/bouquet-instyle-valentines/"
"xof_valentines_087","Box with hydrangea ""Air marshmallow""","Box with Hydrangea.","6000","Premium","St. Valentine's Day","Hydrangea","Winter","Valentine","https://xoflowers.md/box-with-hydrangea-air-marshmallow/"
"xof_valentines_088","Basket with orchid","Basket with Orchid Phalaenopsis.","1350","Mid-Range","St. Valentine's Day","Orchid Phalaenopsis","Winter","Valentine","https://xoflowers.md/basket-with-orchid/"
"xof_valentines_089","Box with flowers XXL","Box with Hydrangea, rose, tulip, hyacinth, tannacetum, and ranunculus.","5500","Premium","St. Valentine's Day","Hydrangea / rose / tulip / hyacinth / tannacetum / ranunculus","Winter","Valentine","https://xoflowers.md/box-with-flowers-xxl/"
"xof_valentines_090","A box with french roses","Box with Roses and eucalyptus, available in S, M, L sizes.","1050","Mid-Range","St. Valentine's Day","Roses / eucalypt","Winter","Valentine","https://xoflowers.md/a-box-with-french-roses/"
"xof_valentines_091","Basket ""Garden of Eden""","Basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.","4750","Premium","St. Valentine's Day","Roses Ocean Song/Roses Pink Mondial/Ranunculus/Clooney Hanoi","Winter","Valentine","https://xoflowers.md/basket-garden-of-eden-valentines/"
"xof_valentines_092","Basket with roses Hermosa","Basket with Roses Hermosa.","3200","Premium","St. Valentine's Day","Roses Hermosa","Winter","Valentine","https://xoflowers.md/basket-with-roses-hermosa-valentines/"
"xof_valentines_093","Flower basket","Basket with Rose, chrysanthemum, hydrangea, viburnum, and salal.","5000","Premium","St. Valentine's Day","Rose / chrysanthemum / hydrangea / viburnum / salal","Winter","Valentine","https://xoflowers.md/flower-basket-valentines/"
"xof_valentines_094","101 roses in a basket","Basket with Red roses, available in S, M, XL sizes.","2050","Premium","St. Valentine's Day","Red roses","Winter","Valentine","https://xoflowers.md/101-roses-in-a-basket-valentines/"
"xof_valentines_095","Bouquet ""Sweet Love""","Bouquet with Rose sort Pink Floyd and Rose sort Mandala, available in various quantities.","830","Mid-Range","St. Valentine's Day","Rose sort Pink Floyd / Rose sort Mandala","Winter","Valentine","https://xoflowers.md/bouquet-sweet-love-valentines/"
"xof_valentines_096","Monobouquet of roses Playa Blanca","Monobouquet with Roses Playa Blanca, available in various quantities.","1700","Mid-Range","St. Valentine's Day","Roses Playa Blanca","Winter","Valentine","https://xoflowers.md/monobouquet-of-roses-playa-blanca/"
"xof_valentines_097","Monobouquet of colored gypsophila","Monobouquet with Colored gypsophila, available in various quantities.","900","Mid-Range","St. Valentine's Day","Colored gypsophila","Winter","Valentine","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/"
"xof_valentines_098","Monobouquet of Ecuadorian roses","Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","1000","Mid-Range","St. Valentine's Day","Ecuadorian roses / Eucalypt","Winter","Valentine","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines-5/"
"xof_sweets_001","Fruit basket","A delightful fruit basket including melon, grapes, pears, pineapple, oranges, and passion fruit.","1280","Mid-Range","Sweets","","All-Season","General","https://xoflowers.md/fruit-basket/"
"xof_sweets_002","Macaron","Delicious macarons, available in various quantities (5, 9, 11, 15 pieces).","150","Budget","Sweets","","All-Season","General","https://xoflowers.md/macaron/"
"xof_sweets_003","Raffaello candy 150g","Raffaello candy, 150g pack.","120","Budget","Sweets","","All-Season","General","https://xoflowers.md/raffaello-candy-150g/"
"xof_sweets_004","Merci Chocolates 250g","Merci Chocolates, 250g pack.","200","Budget","Sweets","","All-Season","General","https://xoflowers.md/merci-chocolates-250g/"
"xof_sweets_005","Ferrero Rocher chocolate candies 200g","Ferrero Rocher chocolate candies, 200g pack, made with 30% milk chocolate.","180","Budget","Sweets","","All-Season","General","https://xoflowers.md/ferrero-rocher-chocolate-candies-200g/"
"xof_sweets_006","Ferrero Rocher chocolate candies 300g","Ferrero Rocher chocolate candies, 300g pack, made with 30% milk chocolate.","270","Budget","Sweets","","All-Season","General","https://xoflowers.md/ferrero-rocher-chocolate-candies-300g/"
"xof_soft_toys_001","White hippo","White hippo. 25cm / polyester","600","Budget","Soft toys","","All-Season","General","https://xoflowers.md/white-hippo/"
"xof_soft_toys_002","Beige hippo","Beige hippo. 25cm / polyester","600","Budget","Soft toys","","All-Season","General","https://xoflowers.md/beige-hippo/"
"xof_soft_toys_003","Pink hippo","Pink hippo. 25cm / polyester","600","Budget","Soft toys","","All-Season","General","https://xoflowers.md/pink-hippo/"
"xof_soft_toys_004","White sheep","White sheep. S - 20cm, M - 30cm. Available in S and M sizes.","650","Budget","Soft toys","","All-Season","General","https://xoflowers.md/white-sheep/"
"xof_soft_toys_005","Bunny ""Brown""","Brown bunny. 32cm / polyester","650","Budget","Soft toys","","All-Season","General","https://xoflowers.md/bunny-brown/"
"xof_soft_toys_006","Bunny ""Khaki""","Khaki bunny. 32cm / polyester","650","Budget","Soft toys","","All-Season","General","https://xoflowers.md/bunny-khaki/"
"xof_soft_toys_007","White teddy bear","White teddy bear. Composition: polyester. H: 35cm","800","Mid-Range","Soft toys","","All-Season","General","https://xoflowers.md/white-teddy-bear-h35cm/"
"xof_soft_toys_008","Grey teddy bear","Grey teddy bear. Composition: polyester. H: 25cm","750","Budget","Soft toys","","All-Season","General","https://xoflowers.md/grey-teddy-bear-h25cm/"
"xof_soft_toys_009","Brown teddy bear","Brown teddy bear. Composition: polyester. H: 25cm","750","Budget","Soft toys","","All-Season","General","https://xoflowers.md/brown-teddy-bear-h25cm-v2/"
"xof_soft_toys_010","White teddy bear","White teddy bear. Composition: polyester. H: 25cm","750","Budget","Soft toys","","All-Season","General","https://xoflowers.md/white-teddy-bear-h25cm-v2/"
"xof_soft_toys_011","Brown teddy bear","Brown teddy bear. Composition: polyester. H: 35cm","800","Mid-Range","Soft toys","","All-Season","General","https://xoflowers.md/brown-teddy-bear-h35cm-v2/"
"xof_soft_toys_012","Grey teddy bear","Grey teddy bear. Composition: polyester. H: 35cm","800","Mid-Range","Soft toys","","All-Season","General","https://xoflowers.md/grey-teddy-bear-h35cm/"
"xof_soft_toys_013","White teddy bear","White teddy bear. Composition: polyester.H: 35cm","900","Mid-Range","Soft toys","","All-Season","General","https://xoflowers.md/white-teddy-bear-h35cm-v2/"
"xof_soft_toys_014","Grey bunny","Grey bunny. Composition: polyester.","950","Mid-Range","Soft toys","","All-Season","General","https://xoflowers.md/grey-bunny-v2/"
"xof_mourning_001","Mourning basket ""Last bow""","Mourning basket featuring orchid and eucalyptus.","3700","Premium","Mourning flower arrangement","Orchid / eucalyptus","All-Season","Funeral","https://xoflowers.md/mourning-basket-last-bow/"
"xof_mourning_002","A mourning basket with red roses.","A mourning basket with red roses, available in S, M, L, XL sizes.","2285","Premium","Mourning flower arrangement","Rose","All-Season","Funeral","https://xoflowers.md/mourning-basket-with-red-roses/"
"xof_mourning_003","Mourning composition ""Quiet peace""","Mourning composition with rose, orchid, eustoma, chrysanthemum, and eucalyptus.","2950","Premium","Mourning flower arrangement","Rose / orchid / eustoma / chryzantema / eucalypt","All-Season","Funeral","https://xoflowers.md/mourning-composition-quiet-peace/"
"xof_mourning_004","Mourning composition ""Bright farewell""","Mourning composition with rose, orchid, eustoma, and chrysanthemum.","6400","Premium","Mourning flower arrangement","Rose / orchid / eustoma / chryzantema","All-Season","Funeral","https://xoflowers.md/mourning-composition-bright-farewell/"
"xof_mourning_005","A mourning basket of white roses","A mourning basket composed of white roses, available in S, M, XL sizes.","2500","Premium","Mourning flower arrangement","Rose","All-Season","Funeral","https://xoflowers.md/mourning-basket-of-white-roses/"
"xof_mourning_006","Funeral basket with white roses","A funeral basket composed solely of white roses.","3000","Premium","Mourning flower arrangement","roses","All-Season","Funeral","https://xoflowers.md/funeral-basket-with-white-roses/"
"xof_mourning_007","Funeral basket вЂњRest in peaceвЂќ","A funeral basket named 'Rest in peace' with chrysanthemum, eustoma, and lily.","3600","Premium","Mourning flower arrangement","chrysanthemum / eustoma / lily","All-Season","Funeral","https://xoflowers.md/funeral-basket-rest-in-peace/"
"xof_greeting_card_001","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-1/"
"xof_greeting_card_002","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-2/"
"xof_greeting_card_003","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-3/"
"xof_greeting_card_004","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-4/"
"xof_greeting_card_005","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-5/"
"xof_greeting_card_006","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-6/"
"xof_greeting_card_007","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-7/"
"xof_greeting_card_008","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-8/"
"xof_greeting_card_009","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-9/"
"xof_greeting_card_010","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-10/"
"xof_greeting_card_011","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-11/"
"xof_greeting_card_012","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-12/"
"xof_greeting_card_013","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-13/"
"xof_greeting_card_014","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-14/"
"xof_greeting_card_015","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-15/"
"xof_greeting_card_016","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-16/"
"xof_greeting_card_017","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-17/"
"xof_greeting_card_018","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-18/"
"xof_greeting_card_019","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-19/"
"xof_greeting_card_020","Greeting card","Greeting card, made of paper.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-20/"
"xof_greeting_card_021","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-21/"
"xof_greeting_card_022","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-22/"
"xof_greeting_card_023","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-23/"
"xof_greeting_card_024","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-24/"
"xof_greeting_card_025","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-25/"
"xof_greeting_card_026","Greeting card - She and He","Greeting card - She and He.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-she-and-he/"
"xof_greeting_card_027","Greeting card ""You are so magical""","Greeting card ""You are so magical"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-you-are-so-magical/"
"xof_greeting_card_028","Greeting card ""LOVE YOU SO MATCHA""","Greeting card ""LOVE YOU SO MATCHA"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-love-you-so-matcha/"
"xof_greeting_card_029","Greeting card ""I LOVE YOU""","Greeting card ""I LOVE YOU"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-i-love-you/"
"xof_greeting_card_030","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-30/"
"xof_greeting_card_031","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-happy-birthday-1/"
"xof_greeting_card_032","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-32/"
"xof_greeting_card_033","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-33/"
"xof_greeting_card_034","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-34/"
"xof_greeting_card_035","Greeting card ""Danseaza viata asta frumos!""","Greeting card with the text ""Danseaza viata asta frumos!"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-danseaza-viata-asta-frumos/"
"xof_greeting_card_036","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-36/"
"xof_greeting_card_037","Greeting card","Greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-37/"
"xof_greeting_card_038","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-happy-birthday-2/"
"xof_greeting_card_039","Greeting card ""Happy Birthday""","Greeting card ""Happy Birthday"".","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-happy-birthday-3/"
"xof_greeting_card_040","Greeting card ""Love is sweet""","Greeting card with the text 'Love is sweet'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-love-is-sweet-1/"
"xof_greeting_card_041","Greeting card ""Love is sweet""","Greeting card with the text 'Love is sweet'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-love-is-sweet-2/"
"xof_greeting_card_042","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-just-for-you-1/"
"xof_greeting_card_043","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-just-for-you-2/"
"xof_greeting_card_044","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-just-for-you-3/"
"xof_greeting_card_045","Greeting card ""Best wishes""","Greeting card with the text 'Best wishes'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-best-wishes/"
"xof_greeting_card_046","Greeting card ""Thanks""","Greeting card with the text 'Thanks'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-thanks/"
"xof_greeting_card_047","Greeting card ""Thank You""","Greeting card with the text 'Thank You'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-thank-you/"
"xof_greeting_card_048","Greeting card ""Love""","Greeting card with the text 'Love'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/a-greeting-card-love/"
"xof_greeting_card_049","Greeting card ""Thank You""","Greeting card with the text 'Thank You'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-thank-you/"
"xof_greeting_card_050","Greeting card ""Love""","Greeting card with the text 'Love'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-love/"
"xof_greeting_card_051","Greeting card ""Best wishes""","Greeting card with the text 'Best wishes'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-best-wishes/"
"xof_greeting_card_052","Greeting card ""Hello""","Greeting card with the text 'Hello'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-hello/"
"xof_greeting_card_053","Greeting card ""Happy""","Greeting card with the text 'Happy'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-happy/"
"xof_greeting_card_054","Greeting card ""Lucky""","Greeting card with the text 'Lucky'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-lucky/"
"xof_greeting_card_055","Greeting card ""True Love""","Greeting card with the text 'True Love'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-true-love/"
"xof_greeting_card_056","Greeting card ""Happy birthday""","Greeting card with the text 'Happy birthday'.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/greeting-card-happy-birthday-4/"
"xof_greeting_card_057","General greeting card","General greeting card.","20","Budget","Greeting card","","All-Season","General","https://xoflowers.md/general-greeting-card/"
