"id","name","description","price","category","flowers","url"
"xof_greeting_card_040","Greeting card ""Love is sweet""","Greeting card with the text 'Love is sweet'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-love-is-sweet-1/"
"xof_greeting_card_041","Greeting card ""Love is sweet""","Greeting card with the text 'Love is sweet'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-love-is-sweet-2/"
"xof_greeting_card_042","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-just-for-you-1/"
"xof_greeting_card_043","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-just-for-you-2/"
"xof_greeting_card_044","Greeting card ""Just for you""","Greeting card with the text 'Just for you'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-just-for-you-3/"
"xof_greeting_card_045","Greeting card ""Best wishes""","Greeting card with the text 'Best wishes'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-best-wishes/"
"xof_greeting_card_046","Greeting card ""Thanks""","Greeting card with the text 'Thanks'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-thanks/"
"xof_greeting_card_047","Greeting card ""Thank You""","Greeting card with the text 'Thank You'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-thank-you/"
"xof_greeting_card_048","Greeting card ""Love""","Greeting card with the text 'Love'.","20","Greeting card",,"https://xoflowers.md/a-greeting-card-love/"
"xof_greeting_card_049","Greeting card ""Thank You""","Greeting card with the text 'Thank You'.","20","Greeting card",,"https://xoflowers.md/greeting-card-thank-you/"
"xof_greeting_card_050","Greeting card ""Love""","Greeting card with the text 'Love'.","20","Greeting card",,"https://xoflowers.md/greeting-card-love/"
"xof_greeting_card_051","Greeting card ""Best wishes""","Greeting card with the text 'Best wishes'.","20","Greeting card",,"https://xoflowers.md/greeting-card-best-wishes/"
"xof_greeting_card_052","Greeting card ""Hello""","Greeting card with the text 'Hello'.","20","Greeting card",,"https://xoflowers.md/greeting-card-hello/"
"xof_greeting_card_053","Greeting card ""Happy""","Greeting card with the text 'Happy'.","20","Greeting card",,"https://xoflowers.md/greeting-card-happy/"
"xof_greeting_card_054","Greeting card ""Lucky""","Greeting card with the text 'Lucky'.","20","Greeting card",,"https://xoflowers.md/greeting-card-lucky/"
"xof_greeting_card_055","Greeting card ""True Love""","Greeting card with the text 'True Love'.","20","Greeting card",,"https://xoflowers.md/greeting-card-true-love/"
"xof_greeting_card_056","Greeting card ""Happy birthday""","Greeting card with the text 'Happy birthday'.","20","Greeting card",,"https://xoflowers.md/greeting-card-happy-birthday-4/"
"xof_greeting_card_057","General greeting card","General greeting card.","20","Greeting card",,"https://xoflowers.md/general-greeting-card/"
